-38.276, -316.998, -319.681, -11.337, -93.893, -94.687, 318.000, 0.048, 18.956
-54.624, -217.226, -412.781, -17.637, -70.138, -133.279, 318.000, 0.051, 19.113
-35.286, -310.860, -351.519, -11.441, -100.792, -113.976, 318.000, 0.049, 19.268
-129.172, -136.968, -398.101, -35.895, -38.062, -110.627, 318.000, 0.049, 19.424
48.368, -48.638, -445.206, 14.223, -14.302, -130.914, 318.000, 0.050, 19.579
98.425, -58.936, -432.901, 28.537, -17.087, -125.512, 318.000, 0.050, 19.735
40.100, -314.504, -332.975, 12.365, -96.980, -102.675, 318.000, 0.050, 19.890
-21.107, -219.536, -397.122, -6.331, -65.850, -119.118, 318.000, 0.049, 20.046
21.426, -345.930, -318.516, 6.951, -112.234, -103.340, 318.000, 0.051, 20.203
145.353, -331.046, -268.711, 42.744, -97.351, -79.021, 318.000, 0.048, 20.359
81.156, -133.307, -431.728, 24.939, -40.965, -132.668, 318.000, 0.050, 20.515
73.781, -27.757, -444.119, 21.765, -8.188, -131.013, 318.000, 0.048, 20.668
-3.584, -8.321, -458.519, -1.099, -2.551, -140.581, 318.000, 0.050, 20.824
-97.461, -126.643, -432.882, -30.296, -39.367, -134.560, 318.000, 0.049, 20.980
38.230, -102.491, -453.356, 12.162, -32.606, -144.228, 318.000, 0.049, 21.136
-47.087, -150.668, -435.829, -14.784, -47.305, -136.836, 318.000, 0.049, 21.291
-127.485, -102.066, -414.207, -36.432, -29.168, -118.370, 318.000, 0.050, 21.447
88.932, -52.059, -432.266, 25.292, -14.805, -122.935, 318.000, 0.049, 21.603
-235.854, -36.792, -363.174, -63.278, -9.871, -97.436, 318.000, 0.050, 21.759
-13.754, -274.441, -381.080, -4.444, -88.683, -123.143, 318.000, 0.049, 21.914
-0.753, -413.702, -79.884, -0.185, -101.470, -19.593, 318.000, 0.051, 22.071
-27.228, -362.968, -296.864, -8.794, -117.227, -95.877, 318.000, 0.049, 22.226
-83.609, -421.947, -83.421, -22.929, -115.717, -22.878, 318.000, 0.051, 22.384
-65.419, -430.599, -85.149, -18.542, -122.048, -24.134, 318.000, 0.048, 22.537
-16.796, -421.628, -82.016, -4.371, -109.718, -21.343, 318.000, 0.050, 22.694
-28.852, -368.591, 232.866, -7.854, -100.336, 63.390, 318.000, 0.049, 22.848
-42.422, -293.939, 307.244, -10.852, -75.195, 78.599, 318.000, 0.049, 23.003
-107.680, -167.634, 366.314, -25.563, -39.795, 86.961, 318.000, 0.051, 23.160
-64.563, -136.624, 383.254, -14.727, -31.163, 87.419, 318.000, 0.049, 23.314
-90.686, -119.842, 370.937, -18.631, -24.621, 76.208, 318.000, 0.050, 23.471
-117.766, -137.220, 334.711, -19.327, -22.519, 54.930, 318.000, 0.049, 23.627
-69.819, -184.574, 306.591, -8.925, -23.595, 39.193, 318.000, 0.051, 23.784
-40.497, -153.393, 307.063, -3.237, -12.260, 24.543, 318.000, 0.049, 23.940
4.074, -152.919, 298.615, 0.213, -7.984, 15.591, 318.000, 0.050, 24.096
5.966, -141.820, 297.763, 0.215, -5.101, 10.711, 318.000, 0.049, 24.251
15.873, -102.432, 307.894, 0.336, -2.167, 6.515, 318.000, 0.050, 24.407
1.285, -58.073, 317.447, 0.019, -0.849, 4.640, 318.000, 0.050, 24.563
-15.406, -108.385, 317.300, -0.810, -5.701, 16.690, 318.000, 0.048, 24.718
6.918, -101.208, 312.489, 0.222, -3.248, 10.027, 318.000, 0.051, 24.875
4.861, -147.705, 292.831, 0.148, -4.507, 8.936, 318.000, 0.049, 25.030
-44.991, -43.050, 264.937, 7.579, 7.252, -44.628, 318.000, 0.049, 25.185
-22.504, -34.287, 218.152, 9.735, 14.833, -94.373, 318.000, 0.052, 25.345
-13.397, -29.897, 186.942, 9.050, 20.196, -126.284, 318.000, 0.048, 25.500
-8.341, -28.810, 168.166, 7.187, 24.823, -144.893, 318.000, 0.050, 25.656
-5.475, -29.841, 155.081, 5.543, 30.211, -157.003, 318.000, 0.054, 25.816
-3.139, -26.498, 145.003, 3.631, 30.654, -167.746, 318.000, 0.048, 25.971
-2.696, -27.796, 139.646, 3.324, 34.271, -172.180, 318.000, 0.051, 26.127
-1.432, -26.022, 138.074, 1.809, 32.869, -174.408, 318.000, 0.052, 26.286
